user_id,posted,item_id,recommend,sentiment_analysis
thatfiloguy,2014-01-11,730,True,2
famouse4,2014-01-11,104700,True,2
76561197969020980,2014-01-11,252490,True,0
xXGeronimo,2014-01-11,207610,True,0
some_sorta_pie,2014-01-11,201790,True,1
Moomoomang,2014-01-11,239030,True,2
76561198006310647,2014-01-11,550,True,0
76561198066312344,2014-01-11,221100,True,2
nathan3197,2014-01-11,221100,True,2
76561197994920291,2014-01-11,221100,True,2
76561198090092678,2014-01-11,10150,True,1
14372193,2014-01-11,203290,True,2
whyareyoubotheringwiththis,2014-01-11,1250,True,0
lmarcegb,2014-01-11,550,True,1
76561198066969630,2014-01-11,200710,True,2
rinco69,2014-01-11,246420,True,2
76561198060622421,2014-01-11,105600,True,2
xXGeronimo,2014-01-11,211400,True,2
76561198070376530,2014-01-11,550,True,1
76561198004163464,2014-01-11,211820,True,2
76561198068496423,2014-01-11,4000,True,2
76561198041199233,2014-01-11,221100,True,1
76561198082467074,2014-01-11,440,True,0
EndercashZ,2014-01-11,113400,True,2
the_pineapple_union,2014-01-11,205100,True,2
LendaSumida,2014-01-11,109600,True,1
IYITHEBOY,2014-01-11,204450,True,2
thatfiloguy,2014-01-11,255480,True,2
thatfiloguy,2014-01-11,440,True,2
CornBeard,2014-01-11,440,True,0
YogPoz,2014-01-11,250580,True,2
xxironlakxx,2014-01-11,252490,True,2
XablauPTBR,2014-01-11,4000,True,1
Ahnoobs,2014-01-11,242700,True,0
76561198116162340,2014-01-11,218620,True,2
whysotoxicbrew,2014-01-11,240,True,2
Ahnoobs,2014-01-11,242050,True,1
dontreee,2014-01-11,34870,False,1
somefaggotalreadytookjimmy,2013-01-11,570,True,0
dutchcone,2013-01-11,22380,True,2
IISantaII,2013-01-11,55230,True,2
Jeeeeeeeeees,2013-01-11,38460,True,2
chengy85,2013-01-11,8190,True,2
76561198073113810,2013-01-11,570,True,2
LucasArthur,2013-01-11,48700,True,2
76561198065934504,2013-01-11,215670,True,2
60324133769,2012-01-11,240,True,2
60324133769,2012-01-11,40800,True,2
60324133769,2012-01-11,440,True,2
fereleth,2012-01-11,39800,True,2
76561198085373053,2016-01-10,301520,True,2
Slavishbear,2016-01-10,50300,True,1
76561198049754654,2016-01-10,40100,True,2
76561198074937155,2016-01-10,417860,True,1
NoculusRift,2016-01-10,570,True,2
iRunner,2016-01-10,417860,True,1
76561198049754654,2016-01-10,233450,True,2
76561198069812039,2016-01-10,4000,True,1
76561198067336358,2016-01-10,295110,True,1
76561198054150226,2016-01-10,730,True,2
NoculusRift,2016-01-10,550,True,1
NoculusRift,2016-01-10,311210,True,2
ShadowYT100,2016-01-10,1840,True,0
cooliecan,2016-01-10,22380,True,2
pabloagecrash,2016-01-10,203160,True,2
76561198062813897,2016-01-10,359050,True,1
saccharinity,2016-01-10,390730,True,2
christafartkim,2016-01-10,730,True,1
76561198083899583,2016-01-10,234670,False,0
tskate,2016-01-10,233450,True,2
christafartkim,2016-01-10,570,True,1
NoculusRift,2016-01-10,220240,True,0
marmotas,2016-01-10,218230,True,0
76561198053674558,2016-01-10,204300,False,0
LucidKing,2016-01-10,730,False,1
76561198070267001,2016-01-10,298240,False,0
swaggggggg,2016-01-10,48700,True,1
76561198073069974,2016-01-10,730,True,2
spudgee,2016-01-10,377160,False,2
ThePotaot,2016-01-10,230290,True,1
CommanderPineApple,2016-01-10,206190,True,2
NoculusRift,2016-01-10,730,True,2
76561198064710794,2016-01-10,250520,True,0
FinNaLe,2016-01-10,331200,True,1
76561198167207237,2016-01-10,337320,True,1
76561197996957782,2016-01-10,403190,False,2
OzfurAtlas,2016-01-10,218620,False,1
Oh_Jesus,2016-01-10,200260,True,2
Discoflw,2016-01-10,204360,True,1
76561198098061553,2016-01-10,570,True,1
Psycotic,2016-01-10,360940,True,2
76561198082591456,2016-01-10,33930,True,0
subsonicsnigger,2016-01-10,391540,True,2
Justmatel,2016-01-10,393380,True,0
ikmujn,2016-01-10,238430,True,2
76561198015179413,2016-01-10,295110,True,1
76561198193227423,2016-01-10,298240,False,2
yoshi_bilby,2016-01-10,299360,True,1
76561198004638606,2016-01-10,351970,True,2
76561197987394736,2016-01-10,298030,False,2
76561198157508309,2016-01-10,393420,True,2
76561198125859026,2016-01-10,248570,True,0
rezerno,2016-01-10,292030,True,1
mazokn,2016-01-10,730,False,0
nazz223,2016-01-10,410670,True,2
No_Count,2016-01-10,394510,True,2
76561198077185651,2016-01-10,263360,True,2
76561198097591088,2016-01-10,391540,True,1
76561198077457233,2015-01-10,251170,True,2
Ojandora,2015-01-10,4000,True,1
76561198063829577,2015-01-10,218620,True,0
76561198081677554,2015-01-10,550,True,1
PhoenixRave,2015-01-10,266150,False,2
76561198067630059,2015-01-10,1840,True,2
aflooser,2015-01-10,302830,True,2
npeppers,2015-01-10,241600,True,2
76561198100719359,2015-01-10,24200,True,2
Mediev,2015-01-10,271860,True,0
76561198064174945,2015-01-10,4000,True,2
76561198076888341,2015-01-10,244850,True,2
iaintachikenbutiamashitplayer,2015-01-10,302830,False,0
76561197985512782,2015-01-10,233980,True,2
76561197985512782,2015-01-10,57690,True,2
76561198008168334,2015-01-10,295270,False,0
EpicPortal,2015-01-10,233250,True,1
Diamond_Frost,2015-01-10,570,True,0
76561197985512782,2015-01-10,250400,False,2
76561198059301330,2015-01-10,220,False,2
76561197985512782,2015-01-10,227300,True,2
Caliace,2015-01-10,304930,True,0
derpmelon,2015-01-10,233250,False,0
76561198073028726,2015-01-10,107410,True,2
Caliace,2015-01-10,730,True,2
halofreak61,2015-01-10,220,True,0
76561198094780836,2015-01-10,730,True,1
terrainer,2015-01-10,304930,False,1
54678907652,2015-01-10,252490,False,0
comcozzolino01,2015-01-10,317710,True,2
76561198087515956,2015-01-10,230410,True,2
76561198087809390,2015-01-10,221100,True,2
king_perish,2015-01-10,262750,True,2
NymphIsBae,2015-01-10,261640,True,1
Sabatonic,2015-01-10,730,True,1
fatppl,2015-01-10,211420,True,2
76561198042465147,2015-01-10,72850,True,2
76561198136953069,2015-01-10,221100,False,1
76561198085136299,2015-01-10,261640,True,1
76561198081332337,2015-01-10,261640,True,1
Sacobite,2015-01-10,9350,True,1
BrotherlyBullet,2015-01-10,294860,True,2
FairHeaven,2015-01-10,274940,True,1
iAmTheRealSven,2015-01-10,221100,True,2
Sacobite,2015-01-10,40100,True,1
76561198054465623,2015-01-10,302830,False,0
TrapBay,2015-01-10,105600,True,2
LoiroG,2015-01-10,230410,True,2
darb22,2015-01-10,730,True,2
76561198008551473,2015-01-10,201810,True,2
OneEyedWolf,2015-01-10,340460,True,2
buddy2k6,2014-01-10,22370,True,0
76561198031877091,2014-01-10,200710,True,1
76561198036311033,2014-01-10,221100,True,2
portjackson,2014-01-10,12210,True,1
valeiskill,2014-01-10,236390,True,2
Jetiah,2014-01-10,221100,True,2
mrhuffenpuff,2014-01-10,200710,True,2
76561198032269949,2014-01-10,241540,True,2
ImSeriouss,2014-01-10,440,True,2
bantus_,2014-01-10,570,True,2
76561198044625090,2014-01-10,570,False,2
komegalletas,2014-01-10,230410,True,2
candel,2014-01-10,241720,True,1
rare373,2014-01-10,207610,True,2
mustangjoel,2014-01-10,440,True,2
BANIIIIIIIIK,2014-01-10,200210,True,0
76561197970317038,2014-01-10,221100,True,0
Blueninja_101,2014-01-10,224260,True,2
Wrathofwar,2014-01-10,221100,True,0
rstrolf,2014-01-10,261980,False,2
76561198028640914,2014-01-10,252490,True,0
TheGamingHeadcrab,2014-01-10,39000,True,1
DrumEssence,2014-01-10,241540,True,1
SarahTaylor,2014-01-10,232430,True,2
xxrileyyzz,2014-01-10,440,True,2
tim_tamz,2014-01-10,109600,True,2
76561198046958203,2014-01-10,24240,True,2
krittabun,2014-01-10,252490,True,1
ultimategamerbr101,2014-01-10,17520,True,2
76561198083376561,2014-01-10,49520,True,0
4_5C12U13,2014-01-10,221910,True,0
polaritism,2014-01-10,211820,True,2
dfsjfasdjfasjfakpenisbreathds,2014-01-10,440,True,0
alec12734,2014-01-10,209000,True,2
dragonchief,2014-01-10,252490,False,2
ImSeriouss,2014-01-10,218620,True,2
ImSeriouss,2014-01-10,105600,True,2
76561198068478204,2014-01-10,200710,True,2
teimportaesto,2014-01-10,1840,True,1
76561198086988105,2014-01-10,224260,True,1
76561198034940671,2014-01-10,550,True,0
76561198062414806,2014-01-10,1840,True,2
37755753,2014-01-10,248800,True,2
candel,2014-01-10,253920,True,1
76561198063199558,2014-01-10,219830,True,2
76561198058183790,2014-01-10,48700,True,0
HAPPi420,2014-01-10,200710,True,2
Im2cool999,2014-01-10,265210,True,2
76561198108452739,2014-01-10,200710,True,1
DeathnoteM,2014-01-10,570,True,2
1122305938,2014-01-10,8870,True,2
eternalblast,2014-01-10,244850,True,2
roitethere,2014-01-10,440,True,0
76561198058972456,2014-01-10,570,False,1
yodadda,2014-01-10,570,True,2
opopoopo,2014-01-10,440,True,0
76561198095317606,2014-01-10,224260,True,2
LeoNoHomo,2014-01-10,200210,True,1
Delirious_Panda,2014-01-10,221100,True,2
k-while,2014-01-10,221100,True,2
spinefarm,2014-01-10,203160,True,2
look_at_the_damn_profile,2014-01-10,233470,False,0
76561198078745083,2014-01-10,4000,True,0
76561198055359584,2014-01-10,4760,True,2
Koreanpony,2014-01-10,113400,True,1
76561198088844840,2014-01-10,1250,True,0
TheRealMagik,2014-01-10,220,True,2
76561198051644906,2014-01-10,570,True,2
76561198074111910,2014-01-10,99900,True,2
ZakGod09,2014-01-10,200210,False,0
LeoNoHomo,2014-01-10,219870,True,1
ZeroLithium,2014-01-10,232810,False,0
samham1,2014-01-10,238010,True,1
LordOfTheCringe,2013-01-10,113400,True,2
y7h8o,2013-01-10,105600,True,0
LordOfTheCringe,2013-01-10,4000,True,0
darkking2098,2013-01-10,218230,True,2
Pedil,2013-01-10,440,True,2
Swezza,2012-01-10,105600,True,2
frazzamatazthesofthair,,730,True,0
DaEpicGamer64,,218620,True,2
76561197988934555,,290300,True,0
76561198089365649,,380,True,1
76561198072103064,,32330,True,2
vertwheeler9,,208650,False,0
TheWizardlyJew,,246620,True,2
Nexu-Kun,,10090,True,1
Bloodknight132,,49520,True,2
fanofreeman,,261030,True,1
StandOffLion996,,241930,True,0
sheshenus,,322330,True,2
76561198072103064,,32440,True,2
76561198063988555,,440,True,1
76561198100596275,,311210,True,1
76561197960461312,,310560,True,1
76561198066674501,,418340,True,2
BurgerStab,,347830,True,1
ckdkdo1,,730,True,1
GavinScreaM,,730,True,0
76561198063988555,,570,True,2
maxpaynepillkiller,,243470,False,0
76561198053697018,,269210,True,2
76561198080653695,,250900,True,2
UndertaleRaptor,,301520,True,1
Rebound780,,337320,True,0
legomagalaga,,265630,False,0
78930193761,,440,True,2
YouWannaFuckingGoM99,,391540,True,2
ITCGaming101,,730,True,2
76561198061102188,,550,True,2
Knight-Silver,,6000,True,0
legomagalaga,,6060,True,2
76561198077786972,,214560,True,2
StudioClod,,9880,True,1
76561198083176167,,730,True,0
76561198090180844,,242760,True,1
76561198188011631,,307780,False,0
76561198086118981,,4000,True,2
Donato_Dyas,,22300,True,0
brotherjovan,,570,True,2
76561198039479583,,630,True,2
psn_jmcgamer12,,252490,False,0
76561198121940435,,730,True,2
minggn3461,,295110,False,2
76561198012163816,,570,True,2
76561198045591656,,359550,True,2
76561198188011631,,255710,True,0
Welshy_01,,6060,True,1
lordtouchme,,363970,True,1
76561198057926017,,367120,True,2
KamuKambing,,570,False,2
76561198188011631,,241930,True,0
LeedleLeedleLeedleLee,,391540,True,2
76561198060787863,,290340,True,0
Welshy_01,,4000,True,2
76561198176703745,,105600,True,2
76561197998681137,,24960,True,0
eyyrabb1t,,730,True,2
marmotas,,270630,True,2
SavageLad,,730,False,1
76561198068401927,,203770,True,1
FAtMan435256,,440,True,2
76561198070083977,2015-01-01,299540,True,2
76561198041966846,2015-01-01,222880,True,2
dantheflyingman,2015-01-01,440,True,0
76561198081816341,2015-01-01,200260,True,1
76561198084842871,2015-01-01,440,True,0
rootEnginear,2015-01-01,214490,True,2
76561198066825426,2015-01-01,550,True,2
lolatyourfail,2015-01-01,218620,True,1
76561198071083918,2015-01-01,322330,True,1
insertnameherere,2015-01-01,227300,True,0
76561198044026724,2015-01-01,24740,True,2
76561198055868553,2015-01-01,44350,True,2
bhim_a_saurus,2015-01-01,261640,False,0
bonkboy55,2015-01-01,4000,True,2
isaacredfist,2015-01-01,730,True,2
76561198056640740,2015-01-01,252490,True,1
76561198043707981,2015-01-01,49520,True,2
76561198068347804,2015-01-01,292120,True,2
awesomaster,2015-01-01,4000,True,0
76561198056640740,2015-01-01,238430,True,2
giraton,2015-01-01,204300,True,2
zenncs,2015-01-01,730,True,2
76561198067176761,2015-01-01,235600,True,2
updownsideside,2015-01-01,730,True,2
76561197969727244,2015-01-01,219150,True,2
76561198072335599,2015-01-01,49520,True,2
IfYouThinkImASmurfKYS,2015-01-01,261820,True,0
sulide,2015-01-01,48700,True,2
loseitintheend,2015-01-01,313340,True,2
76561198085869763,2015-01-01,218620,True,1
TheLichQueen,2015-01-01,301520,True,2
awesomaster,2015-01-01,219740,True,2
PeaceEagle,2015-01-01,200260,True,1
FireArmPlays,2015-01-01,265630,True,0
IkillNoobs1000x,2015-01-01,295270,False,2
blackxxworm,2015-01-01,34900,True,2
lixdy,2015-01-01,730,True,2
76561198092555785,2015-01-01,236850,True,2
awesomaster,2015-01-01,265930,True,2
giraton,2015-01-01,234000,False,0
napoleoninrags,2015-01-01,227320,True,2
SSchubert,2015-01-01,570,True,2
DisMOSEY,2015-01-01,730,True,2
76561198031013164,2015-01-01,289930,True,2
Rahulcoeg,2015-01-01,550,False,1
QuackSauce195,2015-01-01,440,True,1
spamgms,2015-01-01,440,True,1
FD_GOD_BR,2015-01-01,4000,True,1
Standin_Legolas,2015-01-01,48700,True,2
noheckgiver,2015-01-01,241930,True,2
KX777,2015-01-01,310370,True,2
NeoZenith1,2015-01-01,72850,True,0
76561198068217106,2015-01-01,70000,True,0
76561198100811093,2015-01-01,213670,True,2
999898,2015-01-01,230050,True,2
Aurora99,2015-01-01,105600,True,2
FatCatJohnny,2015-01-01,8870,True,2
vertwheeler9,2015-01-01,210770,True,2
EL_BARTO92,2015-01-01,550,True,2
trollunderthebridge,2015-01-01,201870,False,2
76561198076717446,2015-01-01,4000,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2015-01-01,730,True,0
squirt711,2015-01-01,227300,True,0
imkyle202,2015-01-01,218620,True,2
76561198044026724,2015-01-01,50130,True,1
76561198091384609,2015-01-01,304930,True,1
kiezi101,2015-01-01,332800,True,2
76561198079344227,2015-01-01,269370,True,1
imkyle202,2015-01-01,4000,True,2
76561198087556976,2015-01-01,266010,True,2
76561198071439167,2015-01-01,730,True,2
76561198091932812,2015-01-01,440,True,2
shadimar6969,2015-01-01,218620,True,2
MungySpap,2015-01-01,218620,True,2
76561197985191301,2015-01-01,214560,True,0
76561198133180878,2015-01-01,221100,True,2
WelcomeToBeastMode,2015-01-01,105600,True,2
ItsDerRey,2015-01-01,4000,True,2
76561198080060101,2015-01-01,440,True,2
RamboHawk,2015-01-01,304410,True,2
lolplays,2014-01-01,33230,True,1
dark_skeleton,2014-01-01,47790,False,0
shuttah627,2014-01-01,214700,False,0
76561198052485823,2014-01-01,440,True,2
shuttah627,2014-01-01,220200,True,1
76561198071509926,2014-01-01,8870,False,0
thebraminator,2014-01-01,570,True,2
76561198040530605,2014-01-01,440,True,2
76561198045808913,2014-01-01,440,True,1
tinbgr,2014-01-01,219150,True,2
76561198043884249,2014-01-01,4000,True,2
Fredderf2,2014-01-01,8870,True,2
shuttah627,2014-01-01,244870,True,0
76561198068217106,2014-01-01,440,True,2
bloodyjak,2014-01-01,220240,True,2
ThatMisterOps,2014-01-01,218330,True,2
coolvibesandchill,2014-01-01,241600,True,1
deafgirlsdoitbetter,2014-01-01,8930,True,2
purplecubefruit,2014-01-01,227320,True,2
Flynntt,2014-01-01,214830,True,1
76561198081514775,2014-01-01,42910,True,0
coolvibesandchill,2014-01-01,211820,False,2
swinkymalinky,2014-01-01,440,True,2
Flynntt,2014-01-01,200710,True,2
76561197990577342,2014-01-01,211400,True,2
76561198057368846,2014-01-01,256410,True,2
gothamsavior24,2014-01-01,221100,True,2
jawdoe,2014-01-01,204360,True,2
76561198056747623,2014-01-01,221100,True,0
76561198056747623,2014-01-01,4000,True,2
76561198038692032,2014-01-01,214950,True,0
luketowers,2014-01-01,225080,True,2
76561198037086921,2014-01-01,252490,True,2
76561198076551327,2014-01-01,221100,True,2
superglab,2014-01-01,4000,True,0
76561198082131492,2014-01-01,252490,True,1
SuchMisfortuneMan,2014-01-01,261030,True,1
superglab,2014-01-01,570,True,0
76561198091266752,2014-01-01,440,True,1
Flynntt,2014-01-01,39000,True,2
76561198017212077,2014-01-01,250420,False,0
lmn8rx,2014-01-01,34900,True,0
S0MITE1,2014-01-01,4000,True,2
thenumber5,2014-01-01,233250,True,2
nikpasic,2014-01-01,72850,True,2
76561197998568725,2014-01-01,213850,True,0
76561198065634162,2014-01-01,203140,True,1
dark_skeleton,2014-01-01,43110,True,2
apotatodealer,2014-01-01,240,True,2
76561198104410707,2014-01-01,105600,True,2
76561198085080390,2014-01-01,105600,True,1
deathtotraitors777,2014-01-01,221100,True,2
peter-san,2014-01-01,248610,True,2
76561198042520511,2014-01-01,225600,True,2
WolfgangKillDemAll,2014-01-01,220,True,1
76561198086143321,2014-01-01,570,True,1
76561198008727561,2014-01-01,730,True,2
76561198099805615,2014-01-01,230410,True,0
76561198035926305,2014-01-01,224540,True,0
76561198043070022,2014-01-01,214850,True,2
1011001,2014-01-01,221100,True,1
76561198040704557,2014-01-01,240,True,1
76561198033131355,2014-01-01,202170,True,2
lnS8ne,2014-01-01,8190,True,2
yvanne,2014-01-01,1840,True,2
Raiseyourdongersss,2014-01-01,17460,True,2
SKOOOTA,2014-01-01,253350,True,2
changingmags,2014-01-01,252490,True,2
76561198078112264,2014-01-01,4000,True,1
76561198065987818,2014-01-01,230410,True,2
AnimuIsLyfe,2014-01-01,440,True,2
76561198116405088,2014-01-01,440,True,1
blackbeast1,2014-01-01,241540,True,0
76561198046477340,2014-01-01,221640,True,1
76561198085867671,2014-01-01,550,True,1
76561198060418890,2014-01-01,107200,True,2
SteemyStreem,2014-01-01,550,True,0
PatrioticSteam7,2014-01-01,207610,True,2
PatrioticSteam7,2014-01-01,221910,True,2
76561198046211301,2014-01-01,48700,True,2
amacha,2014-01-01,221640,True,0
Trythion,2014-01-01,211820,True,2
Sickosno,2014-01-01,4920,True,2
76561198065634162,2014-01-01,219890,True,2
Murderousbinkie,2014-01-01,8870,True,2
jacket105,2014-01-01,105600,True,2
76561198061390729,2014-01-01,201790,True,0
mightywallposter,2014-01-01,200710,True,2
CornBeard,2014-01-01,91310,True,2
76561198066693819,2014-01-01,440,True,2
76561198042220203,2014-01-01,209000,True,0
Not_So_Drunk,2014-01-01,221910,True,2
xiege3,2014-01-01,8870,True,2
RAINZFOXX,2014-01-01,39140,True,2
hahayoung,2014-01-01,550,True,2
SupermanSocks17,2014-01-01,261030,True,2
Ghastkiller,2014-01-01,440,True,2
76561197970561135,2014-01-01,224600,True,2
Azgrai,2014-01-01,225080,True,2
bjbuck,2014-01-01,220860,False,0
Giggle_Fart,2014-01-01,17080,True,2
76561198069547848,2014-01-01,249870,True,1
reallifecheater,2014-01-01,202970,True,2
76561198120570508,2014-01-01,440,True,1
freehats,2014-01-01,550,True,2
1800-Ricohut,2014-01-01,550,True,0
76561198085569225,2014-01-01,219740,True,1
azza53,2014-01-01,570,True,0
76561197969434273,2014-01-01,233550,True,2
76561198085728306,2014-01-01,72850,True,2
76561198048927477,2014-01-01,34330,True,2
matrix12384,2014-01-01,70,True,2
daszero,2014-01-01,550,True,2
76561197969812413,2014-01-01,630,True,2
76561198058777763,2014-01-01,12900,True,1
Pocardus,2014-01-01,550,True,0
SkyFlashBR,2014-01-01,70300,True,2
76561198093167547,2014-01-01,4000,True,2
sugoisukhoi,2014-01-01,224760,True,0
robotverve,2014-01-01,244870,True,2
76561198044574089,2014-01-01,4000,True,0
nydac98,2014-01-01,8930,True,2
dvd585,2014-01-01,440,True,1
76561198016665024,2014-01-01,9200,True,2
daszero,2014-01-01,72850,True,1
76561198080465293,2014-01-01,730,True,2
BigMemeManZombie,2014-01-01,440,True,1
matrix12384,2014-01-01,12210,True,2
SILENTLIGHT,2014-01-01,40800,True,1
76561198094253076,2014-01-01,440,True,2
matrix12384,2014-01-01,108800,True,2
Haydosbra,2014-01-01,238960,True,0
76561198090082897,2014-01-01,230410,True,1
NKraz,2013-01-01,220,True,2
MIMMATA,2013-01-01,630,True,1
NKraz,2013-01-01,4000,True,1
Dfeneck,2012-01-01,24010,True,0
stagman231,2012-01-01,42700,True,2
goboy3133,2012-01-01,22380,True,2
clarky32,2012-01-01,440,True,2
76561198016444183,2012-01-01,42700,True,1
MAXFAX28,,383870,True,2
nahfuckyoukaine,,268500,True,2
76561197993255329,,390670,False,2
76561198041778707,,383870,True,2
G0LDENGUNNER,,265930,True,1
DeCharge,,294860,True,2
allanhammon,,219740,True,2
myteddybernie,,406210,True,1
76561198071873679,,262060,True,1
artista69,,221380,True,2
35353534,,730,True,1
romejanic,,391540,True,2
theneonwolf,,39500,False,2
AwpDerp,,252950,True,0
llouw1,,321480,True,2
76561198094410284,,4000,True,2
AwpDerp,,365670,True,2
joa0p3dr0,,107310,True,1
76561198077109500,,322170,True,1
76561198140788321,,333930,True,0
braydenb9,,383870,True,2
AwpDerp,,202970,False,0
AwpDerp,,440,True,2
tobyowner,,268500,True,1
76561198071815977,,239140,False,1
Nemuaus,,383870,True,2
venomous6,,383870,True,2
76561198068181829,,337320,True,2
76561198043664811,,319630,True,2
retropixel-car95,,383870,True,2
suckafatjuan,,239030,True,2
moojc,,239140,True,2
Zen2910,,730,True,2
76561198082698401,,109600,True,1
76561198030245089,,730,True,2
76561198030245089,,289650,True,0
SydneyKerley,,500,True,2
76561198067285046,,730,True,2
76561198072319266,,104900,True,2
AwpDerp,,424280,True,2
jj44556,,232810,False,1
76561198136842952,,271590,True,1
eunmac,,319910,True,2
Mobullbo,,239450,False,1
76561198082986545,,391540,True,2
BottleTopNation,,211420,True,2
yoshi278,2015-02-09,72850,True,2
76561198057340904,2015-02-09,241930,True,2
76561198066651573,2015-02-09,570,True,2
yoshi278,2015-02-09,243470,True,2
yoshi278,2015-02-09,268050,True,0
AwesomenessD,2015-02-09,346010,True,1
Nowada,2015-02-09,4000,True,0
76561198123837950,2015-02-09,440,True,2
76561198121979833,2015-02-09,48700,True,2
76561198066554218,2015-02-09,63710,True,0
76561198073418523,2015-02-09,264200,True,0
HughMyFriend,2015-02-09,730,True,2
SupermanSocks17,2015-02-09,203140,True,0
welcometosuplexcity,2015-02-09,55230,True,2
76561198085240724,2015-02-09,211820,True,2
bloodspilla,2015-02-09,303390,True,2
steamaccountforsale1,2015-02-09,730,True,1
welcometosuplexcity,2015-02-09,240,True,2
76561198079931414,2015-02-09,35450,False,1
JackalOfLight,2015-02-09,10090,True,2
BlurredPortrait,2015-02-09,273350,False,2
76561198127901075,2015-02-09,203160,True,2
welcometosuplexcity,2015-02-09,206420,True,2
welcometosuplexcity,2015-02-09,49520,True,2
76561198121314683,2015-02-09,332800,True,2
godberry,2015-02-09,203160,True,2
76561198052679242,2015-02-09,241600,True,2
welcometosuplexcity,2015-02-09,50650,True,2
RedbullGivesYouWingsButNotM8s,2015-02-09,250900,True,0
76561198111206146,2015-02-09,285900,True,1
amative,2015-02-09,252490,False,0
76561198033472736,2015-02-09,221100,False,0
PajamaSam29,2015-02-09,34900,True,1
belowzerozaki,2015-02-09,440,True,1
doyouevensmokeweed,2015-02-09,24960,True,0
welcometosuplexcity,2015-02-09,4580,True,2
doyouwantorp,2015-02-09,332800,True,1
TSEpsilon,2015-02-09,304930,True,2
Ifeelfree,2015-02-09,440,True,0
76561197997197174,2015-02-09,346010,True,0
76561198098840056,2015-02-09,220,True,1
ScammedByDeathHand,2015-02-09,570,True,2
76561198070585472,2015-02-09,342740,True,2
XavvPlays,2015-02-09,319510,True,0
76561198075707246,2015-02-09,1250,True,2
amative,2015-02-09,273350,True,2
76561198066554218,2015-02-09,105600,True,2
mysterys,2015-02-09,730,True,1
kerserisasickcunt,2015-02-09,221100,True,2
76561198082713613,2015-02-09,244850,True,2
76561198067193543,2014-02-09,49520,False,0
spiderwizard2,2014-02-09,219640,True,0
76561198086200117,2014-02-09,620,True,2
76561198086600883,2014-02-09,440,True,2
76561198055623411,2014-02-09,440,True,1
prohan,2014-02-09,108710,True,2
VRBones,2014-02-09,237990,True,2
purestformation,2014-02-09,236510,False,0
IIPaperPlateII,2014-02-09,99900,False,0
thanatos204,2014-02-09,8870,True,2
76561198078313841,2014-02-09,49520,True,2
cacador_br,2014-02-09,400,True,1
Ben_Andy,2014-02-09,265770,False,0
76561197972361546,2014-02-09,204100,True,2
76561198035107243,2014-02-09,49520,True,0
Goatlicious,2014-02-09,211820,True,2
76561198099095906,2014-02-09,113400,True,1
striker8967,2014-02-09,252490,True,1
76561198096596971,2014-02-09,570,True,1
niwith,2014-02-09,244850,True,0
76561198018572079,2014-02-09,224260,True,0
76561198047051392,2014-02-09,49520,True,2
76561198040994679,2014-02-09,226700,False,0
76561198089193401,2014-02-09,440,True,1
76561198059679568,2014-02-09,208090,True,1
76561198092473728,2014-02-09,236390,True,0
NinjaJamaicano,2014-02-09,230410,True,2
subtlememe,2014-02-09,208090,True,2
Azzanation,2014-02-09,250400,True,2
76561197968205306,2014-02-09,49520,True,2
hanjunethehacker,2014-02-09,570,True,2
Lixoanormal,2014-02-09,218740,True,2
FireHalo,2014-02-09,230410,True,2
76561198087072331,2014-02-09,208090,True,1
76561198092242919,2014-02-09,550,True,1
ApexNZ,2014-02-09,49520,True,1
76561198059841909,2014-02-09,208090,True,1
epicbumface,2014-02-09,49520,True,2
76561198059841909,2014-02-09,440,True,1
faizauthar,2014-02-09,208090,True,2
thiefofrosesinlalaland,2014-02-09,22380,True,2
76561197970952528,2014-02-09,250260,True,2
76561198081816341,2014-02-09,550,True,1
Agronoth,2014-02-09,244850,True,2
76561198077803539,2014-02-09,230410,True,0
Leonyx,2014-02-09,204300,True,2
thiefofrosesinlalaland,2014-02-09,99900,True,2
jumpoffroof,2014-02-09,220200,True,2
devvonst,2014-02-09,218740,True,1
axe_cop,2014-02-09,246700,False,0
76561197980886661,2014-02-09,222880,True,1
rainbowbaloney,2013-02-09,440,True,2
Norf_Norf,2013-02-09,4000,True,2
76561198078595101,2013-02-09,570,True,2
76561198078595101,2013-02-09,440,True,2
76561198078595101,2013-02-09,48700,True,2
76561198056410587,2013-02-09,207610,True,0
Sparkzh2o,2013-02-09,620,True,2
76561197984390941,2013-02-09,42680,True,0
tarjla,2013-02-09,105600,True,2
76561198007799026,2011-02-09,34670,True,1
eunmac,,407250,True,0
DarkGhostWolf,,570,True,1
Illuminutter,,301520,False,2
76561197970600478,,422420,False,1
helenangel,,331200,True,2
76561198041906216,,391540,True,0
Cerater,,230410,True,2
76561198097641296,,359550,True,1
76561198067243010,,239220,True,2
76561198090464330,,218620,True,2
LemuriaLight,,369200,True,2
76561198056254879,,335240,True,1
76561198084204849,,440,True,2
13971397,,271590,True,1
13971397,,211420,True,1
76561198147922014,,346110,False,0
Nerdshred,,268500,True,0
Section_279,,730,True,2
oldskool_retro,,252490,True,2
76561198060822689,,218230,True,1
penguin5774,,301520,False,2
13971397,,313740,True,1
TustardCart,,242760,True,1
1011001,,239030,True,1
asdasdasdasdasdasdasdas,,570,True,2
Jewele485,,385800,True,1
76561198042997704,,424280,True,2
76561198075983645,,730,True,0
