release_date,discount_price,price,item_id,developer
2015-02-20,0.0,3.99,392700,APPIDEMIC Studios
2015-08-18,0.0,,395070,Autobotika
2015-08-18,0.0,2.99,361841,Red Dot Games
2015-08-18,0.0,4.99,366050,Bolder Games
2015-08-19,0.0,9.99,395150,Fenrir Studios
2015-08-19,0.0,8.99,391660,Astronomic Games
2015-08-19,0.0,9.99,355350,Critical Bit
2010-10-21,0.0,0.0,354640,Blue Byte
2015-08-19,0.0,9.99,343560,Shorebound Studios
2012-06-06,0.0,1.99,348980,Narrow Monolith
2015-08-19,0.0,13.99,330270,Frozen District
2015-08-19,0.0,0.99,347510,Citeremis Inc.
2015-08-19,0.0,6.99,366450,IMPERIAL NORTH MUSIC AGENCY
2015-08-19,0.0,19.99,337180,FuturLab
2015-08-01,0.0,1.99,394900,
2015-08-19,0.0,,394350,Bulbware
2015-08-20,0.0,4.99,324400,"Nine Tales Digital,Bolt Creative"
2015-08-19,0.0,0.0,375950,Ice Water Games
2015-08-19,0.0,,386913,Trazzy Entertainment
2015-08-20,0.0,,386920,Trazzy Entertainment
2015-08-20,0.0,,384520,Trazzy Entertainment
2015-08-20,0.0,,384340,Trazzy Entertainment
2015-08-20,0.0,,386911,Trazzy Entertainment
2015-08-20,0.0,59.99,388980,Brendon Pywell
2015-08-21,0.0,3.99,391580,Ezzat Studios
2015-08-20,0.0,6.99,358650,Cyber Rhino Studios
2015-08-20,0.0,19.99,322950,VooFoo Studios
2015-08-18,0.0,6.99,378710,Ice Water Games
2015-08-20,0.0,11.99,269690,Morgondag
2015-08-20,0.0,39.99,393700,Audials AG
2015-08-20,0.0,39.99,393720,Audials AG
2015-08-20,0.0,34.99,393690,Audials AG
2015-08-20,0.0,0.0,354900,Crystice Softworks
2015-08-20,0.0,14.99,393710,Audials AG
2015-08-20,0.0,21.99,319910,Frozenbyte
2014-01-07,0.0,3.99,390940,"New Bridge Games,Alawar Entertainment"
2015-08-20,0.0,4.99,374530,XMPT Games
2015-08-20,0.0,11.99,330670,XMPT Games
2015-08-21,0.0,,396240,Choice of Games
2015-08-21,0.0,4.99,367710,"Autobotika,Game Nation Inc"
2015-08-21,0.0,4.99,396510,Handelabra Games Inc.
2015-08-21,0.0,2.99,396160,
2015-08-21,0.0,8.99,395480,Arboreal Games
2015-08-21,0.0,4.99,392930,"Overcloud9, Phantasm Games"
2014-12-25,0.0,2.99,396610,Buko Studios
2014-12-25,0.0,0.99,396620,Forte Sounds
2015-08-24,0.0,4.99,380540,SFS Studios
2007-10-19,0.0,7.99,391030,Burut CT
2009-10-21,0.0,6.99,372570,Spline Games
2015-08-24,0.0,3.99,395051,5 Lives Studios
2007-05-27,0.0,0.0,380840,Teeworlds Team
2015-08-24,0.0,9.99,350970,Cococucumber
2015-08-24,0.0,,396490,CCCP
2011-05-29,0.0,0.99,396730,deadweight games
2015-08-17,0.0,0.99,395380,Wojciech Krupinski
2015-08-25,0.0,7.99,297720,Phosphor Games
2015-08-25,0.0,14.99,386340,AKGames
2015-08-25,0.0,,393730,AKGames
2015-08-26,0.0,9.99,348510,Z-Software
2015-08-26,0.0,19.99,336440,Studio Evil
2015-08-26,0.0,0.0,394140,Matthew Brown
2004-11-11,0.0,4.99,277650,Games Farm
2015-08-26,0.0,9.99,352900,Black Forest Games
2015-08-26,0.0,3.99,392020,Wesley LaFerriere
2015-08-26,0.0,0.99,393650,"ForeverBound,Valiant,RollingFacade"
2015-08-26,0.0,4.99,397400,Huebotics
2015-08-26,0.0,0.0,356130,Icy Donut
2015-08-26,0.0,4.99,395930,"Alawar Stargaze,Alawar Entertainment"
2015-11-03,0.0,99.99,298641,Blue Mammoth Games
2015-08-26,0.0,0.0,393410,Johannes Eski
2015-08-27,0.0,14.99,362680,Killmonday Games AB
2015-08-27,0.0,3.49,334774,Slightly Mad Studios
2014-02-17,0.0,0.0,385260,Tuomo Laine
2015-08-27,0.0,13.99,310850,Digital Furnace Games
2015-08-27,0.0,6.99,394750,Haemimont Games
2015-08-27,0.0,14.99,378580,OCCA Studios
2015-08-27,0.0,24.99,344850,Twice Circled
2015-08-27,0.0,,395210,Mandragora
2015-08-27,0.0,29.99,325962,Just Trains
2015-06-25,0.0,9.99,349220,Alice &amp; Smith
2015-08-27,0.0,14.99,384310,CCCP
2013-09-13,0.0,4.99,386870,Serious Games Interactive
2015-08-27,0.0,3.99,379730,Morgondag
2015-08-27,22.66,,384020,OVERKILL - a Starbreeze Studio.
2015-08-27,0.0,6.99,394270,Cateia Games
2015-08-27,0.0,6.99,316890,Calvino Noir Limited
2015-08-27,0.0,1.99,394730,Dagestan Technology
2015-08-27,0.0,34.99,394090,Corbie Games
2015-08-27,0.0,14.99,357690,RIP Studios LLC
2015-08-27,0.0,39.99,331600,"KOEI TECMO GAMES CO., LTD."
2011-12-24,0.0,2.99,394680,Alawar Stargaze
2015-08-28,0.0,12.99,315330,Decaying Logic
2015-09-01,0.0,7.99,369815,Ubisoft - San Francisco
2015-08-27,0.0,,398440,Rain Pohlak
2015-08-27,0.0,1.99,395290,Puny Human
2015-08-31,0.0,4.99,361160,Risen Phoenix Studios
2015-08-29,0.0,1.99,399100,From Soy Sauce LLC
2013-10-03,0.0,0.0,398450,FNGames
2015-08-31,0.0,4.99,399180,Urbanscan
2015-09-01,0.0,9.99,322440,Yanim Studio
2015-08-31,0.0,0.0,287920,Star Vault AB
1985-07-10,0.0,14.99,396140,
2015-08-31,0.0,9.99,382130,Magnetic Realms
1982-05-21,0.0,14.99,396130,
2015-05-15,0.0,14.99,396120,
2015-09-01,0.0,19.99,234140,"Avalanche Studios,Feral Interactive (Mac/Linux)"
2015-08-31,0.0,2.99,394030,Kimmo Lahtinen
2015-09-01,0.0,0.0,388490,CoaguCo Industries
2015-09-01,0.0,9.99,378080,LifeSpark Entertainment
2014-08-08,0.0,4.99,399090,WTFOMGames
2015-09-01,0.0,9.99,384550,Lucas Molina
2015-09-01,0.0,,395510,FiolaSoft Studio
2015-09-01,0.0,59.99,392470,"KOEI TECMO GAMES CO., LTD."
2015-09-01,0.0,19.99,287700,Konami Digital Entertainment
2015-09-01,0.0,,393360,
2015-09-01,0.0,2.99,392645,
2015-09-01,0.0,2.99,392647,
2015-09-01,0.0,2.99,392646,
2015-09-01,0.0,2.99,392644,
2015-09-01,0.0,2.99,392642,
2015-09-01,0.0,2.99,392641,
2015-09-01,0.0,2.99,392643,
2015-09-01,0.0,2.99,392630,
2015-08-25,0.0,4.99,393400,Funktronic Labs
2015-09-01,0.0,2.99,392640,
2015-09-01,0.0,9.99,388970,Daniel Spruce
2015-09-01,0.0,,398600,"Jurlo,JetPackGone"
2015-09-01,0.0,9.99,397000,"Magnetic Realms,Bravewave"
2015-09-02,0.0,0.0,399520,Trav Nash
2015-09-02,0.0,19.99,296970,Abbey Games
2015-06-01,0.0,,374210,WakeskaterX
2015-09-07,0.0,6.99,371210,Wareberd
2015-09-07,0.0,4.99,365870,Team Kryll
2015-09-08,14.99,29.99,387440,Hi-Rez Studios
2015-09-08,0.0,0.0,386360,Hi-Rez Studios
2015-09-08,0.0,9.99,331190,TURBOGUN
2015-09-08,0.0,7.99,378504,"KOEI TECMO GAMES CO., LTD."
2015-09-08,0.0,0.99,401490,Michael Flynn
2015-09-08,0.0,6.99,355630,1337 &amp; Senri AB
2015-09-08,0.0,2.99,369817,Ubisoft - San Francisco
2015-09-08,0.0,2.99,369816,Ubisoft - San Francisco
2015-09-08,0.0,4.99,324270,Polygon Art
2015-09-08,0.0,9.99,397121,Star Gem Inc.
2015-09-08,0.0,18.99,397122,Star Gem Inc.
2015-09-04,0.0,6.99,400500,Nuligine
2015-09-07,0.0,0.99,399840,CoaguCo Industries
2006-09-19,0.0,0.0,282660,EasyAntiCheat Ltd
2015-09-10,0.0,14.99,365480,Witching Hour Studios
2015-09-09,0.0,6.99,384040,Mandlebar
2015-09-10,0.0,3.99,390180,Realmforge Studios
2015-09-10,0.0,9.99,274350,"Tendershoot,A Jolly Corpse"
2015-09-10,0.0,3.99,395990,Stardock Entertainment
2015-09-10,22.66,,401650,OVERKILL - a Starbreeze Studio.
2008-07-15,0.0,3.99,394480,Mini IT
2007-01-01,0.0,6.99,374090,49 Games
2015-09-10,0.0,9.99,347080,Wild Sphere
2015-09-10,0.0,9.99,390200,Brave Giant LTD
2015-09-08,0.0,3.99,401780,Verto Studio LLC
2015-09-10,0.49,0.99,401580,Robby Duguay
2015-09-11,0.0,,394720,Spilt Milk Studios
2014-07-01,0.0,2.99,398210,IceGames Studios
2015-09-11,0.0,4.99,397240,ENKSoft
2015-09-15,0.0,9.99,391540,tobyfox
2015-09-15,0.0,7.99,343463,Creative Assembly
2015-09-15,0.0,9.99,391570,tobyfox
,0.0,24.99,252870,
2015-09-15,0.0,0.99,359570,"Jackbox Games, Inc."
2015-09-15,0.0,4.99,375290,Sleepy Studios
2015-09-15,0.0,2.99,380640,Sleepy Studios
2015-09-15,0.0,4.99,400220,Paul Cooney
2015-09-15,0.0,2.99,369821,Ubisoft - San Francisco
2015-09-15,0.0,4.99,356580,ektomarch
2015-09-15,0.0,2.99,369822,Ubisoft - San Francisco
2015-09-15,0.0,1.99,403280,Skinny Jean Death Studios
2015-09-15,0.0,7.99,369823,Ubisoft - San Francisco
2015-09-15,0.0,2.99,369820,Ubisoft - San Francisco
2015-09-15,0.0,4.99,402950,PlazSoft
2015-09-15,0.0,4.99,397870,Andrew Rowe
2015-09-15,0.0,0.99,403550,Sometimes You
2015-09-16,0.0,3.99,397490,"WarGirl Games,Seycara Music and Arts"
2015-09-15,0.0,19.99,372340,Cellbloc Studios
2015-09-16,0.0,8.99,396860,WarGirl Games
2015-09-16,0.0,9.99,353640,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy"
2015-09-16,0.0,19.99,400580,Hanako Games
2015-09-16,0.0,2.99,403440,Pixel Blitz Studios
2015-09-18,0.0,1.99,391120,"Rafael Barreto,MacKenzie Kaser"
1998-09-30,0.0,4.99,393290,Urbanscan
2015-09-16,0.0,8.99,384660,Meteor Shock
2015-09-16,0.0,2.99,403010,Harrison Walters
2015-09-16,0.0,4.99,380020,Cats Who Play
2015-09-17,0.0,9.99,373240,Deck13
2015-09-17,0.0,0.99,401190,Racing Bros
2015-09-17,0.0,1.99,382270,SRF Games
2015-09-17,0.0,9.99,365560,Shenandoah Studio
2000-03-01,0.0,4.99,390220,Anvil-Soft
2009-07-12,0.0,24.99,24010,Dovetail Games
2015-09-17,0.0,14.99,402160,Warballoon
2015-09-17,0.0,9.99,284260,"Fernando Ramallo,David Kanaga"
2015-09-17,0.0,14.99,238240,Handyman Studios
2015-09-17,0.0,19.99,300280,Pigasus Games
2015-09-17,0.0,0.99,403900,PiGravity
2015-09-17,0.0,3.99,395450,Fancy Fish Games
2015-09-17,0.0,11.99,346090,Fancy Fish Games
2015-09-17,0.0,2.99,338760,The Future Of Videogames
2015-09-17,0.0,9.99,376680,Days of Wonder
2015-09-17,0.0,5.99,287840,Krome Studios
2015-09-17,0.0,5.99,400720,Krome Studios
2015-09-16,0.0,,362070,N2Games
2015-09-17,0.0,19.99,400721,Krome Studios
2015-09-18,0.0,0.0,400120,Confused Genius
2015-09-18,0.0,9.99,392070,Yeah Us!
2015-09-18,0.0,19.99,324190,"Multi-Dimensional Games (Studio of ThoughtSTEM, LLC)"
2015-05-20,0.0,4.99,397580,PatchNoteStudio
2015-09-18,0.0,3.99,403140,Yeah Us!
2015-09-18,0.0,6.99,402210,Big Fat Simulations Inc.
2015-09-18,0.0,9.99,344820,Photon Arena
2012-09-07,0.0,1.99,382650,
2015-09-18,0.0,2.99,387110,Nick Howard
2015-09-18,0.0,17.99,297142,ComiPo! LLP
2015-09-22,0.0,2.99,369826,Ubisoft - San Francisco
2015-09-22,0.0,2.99,369825,Ubisoft - San Francisco
2015-09-21,0.0,4.99,392780,Lantana Games
2015-09-21,0.0,3.99,392810,Lantana Games
2015-09-21,0.0,1.99,399270,Adventurous Productions
2015-09-21,0.0,3.99,403910,Ironward
2015-09-21,0.0,4.99,391520,Phoenix Game and Publisher Studio
2015-09-17,0.0,0.99,403740,Alex Zhang
2015-09-21,0.0,12.99,280600,WRF Studios
2015-09-21,0.0,4.99,398860,THE BROTHERHOOD
2015-09-21,0.0,12.99,395190,"Offworld Games, LLC"
2015-09-21,0.0,9.99,370020,Trese Brothers
2015-09-21,0.0,9.99,392690,Jayanam
2015-09-21,0.0,29.99,282140,Frictional Games
2015-09-22,0.0,14.99,323040,Choice Provisions
2015-09-24,0.0,9.99,394280,"World Loom,House of Fables"
2015-09-24,0.0,7.99,401200,"Milan Kazarka,Jeroen van Oosten"
2015-09-22,0.0,0.0,397990,Fabian Jarrett
2015-09-24,0.0,11.99,348360,JoyBits Ltd.
2015-08-24,0.0,1.99,366100,Epic LLama
2015-09-06,0.0,5.99,375620,"JH12world,Jordan Benoit"
2015-09-24,0.0,299.99,401090,The Foundry
2015-09-24,0.0,0.0,392950,FIVE-BN GAMES
2015-09-24,0.0,0.99,405940,Sapphire Dragon Productions
2015-09-24,0.0,,349700,Free Reign Entertainment
2015-09-24,0.0,,401220,Casual Labs
,0.0,8.99,337280,
2015-09-24,0.0,,349580,Nacho Games
2015-09-24,0.0,3.99,368970,Mad Goblin Games
2015-09-25,0.0,1.99,388660,JDRumble
2015-09-15,0.0,9.99,363650,TEAM TANDS PLUS
2015-09-25,0.0,5.99,387870,BTNcafe
2015-09-25,0.0,2.99,402670,Wytchlight
2015-09-29,0.0,4.99,394600,"INTI CREATES CO., LTD."
,0.0,19.99,342260,
2015-01-20,0.0,4.99,392730,Amund Farifteh
2015-09-29,0.0,9.99,342920,Juicy Beast
2015-09-29,0.0,0.0,385530,Aratog LLC
2015-09-29,0.0,14.99,323580,Thunder Lotus Games
2015-09-29,0.0,9.99,406470,Max LL
2015-09-29,0.0,49.99,321960,Limbic Entertainment
2015-09-29,0.0,1.99,354040,Fun Infused Games
2015-07-01,0.0,,404760,Adhoc Games
2015-09-29,0.0,14.99,379233,A2A Simulations
2015-09-29,0.0,,406820,Cylight Studios
2015-09-29,0.0,24.99,379549,A2A Simulations
2015-09-29,0.0,4.99,405070,Carlo D'Apostoli Projects
2015-09-29,0.0,2.99,369828,Ubisoft - San Francisco
2015-09-29,0.0,5.99,248330,Pixeljam
2015-09-29,0.0,2.99,369829,Ubisoft - San Francisco
2015-09-29,0.0,2.99,390360,Ubisoft - San Francisco
2015-09-30,0.0,9.99,334120,Pencil Test Studios
2015-09-30,0.0,11.99,398250,Triple Lasers
2010-09-16,0.0,19.99,400410,Zeiva Inc
2015-09-30,0.0,3.99,388470,SCS Software
2015-09-30,0.0,4.99,383720,Epic Devs LLC
2015-09-20,0.0,0.99,403560,Space Cat Studios
2015-09-30,0.0,0.99,344100,Dot Dream
2015-09-30,0.0,0.99,397940,Snail-Ninja Studio
2015-09-30,0.0,9.99,386540,GameArt Studio GmbH
2015-09-30,0.0,,405450,Team17 Digital Ltd
1993-12-10,0.0,4.99,370270,Digital Concepts
2015-09-30,0.0,34.99,403061,"Team NINJA,KOEI TECMO GAMES CO., LTD."
2015-09-30,0.0,24.99,403060,"Team NINJA,KOEI TECMO GAMES CO., LTD."
2015-09-30,0.0,29.99,403062,"Team NINJA,KOEI TECMO GAMES CO., LTD."
2015-09-30,0.0,5.99,399780,"Chris Johnson,Chris Larkin"
2015-09-30,0.0,19.99,403063,"Team NINJA,KOEI TECMO GAMES CO., LTD."
2015-09-30,0.0,34.99,382870,"Team NINJA,KOEI TECMO GAMES CO., LTD."
2012-09-06,0.0,,407400,Anvate Games
2015-10-02,0.0,12.99,361600,Vovoid Media Technologies AB
2007-10-15,0.0,0.0,400040,ShareX Team
2015-10-02,0.0,2.99,399670,Endless Loop Studios
2015-10-02,0.0,0.99,382070,"David Lawrence,Nico Thomas"
2015-10-02,0.0,1.99,406370,Adhoc Games
2015-10-02,0.0,1.99,403890,Vovoid Media Technologies AB
2015-10-02,0.0,2.99,406080,Anarchy Enterprises
2015-10-05,0.0,6.99,395580,Filimundus
2015-10-05,0.0,19.99,386590,McMagic Productions
2015-10-05,0.0,14.99,309900,Hammer Labs
2015-10-05,0.0,9.99,351230,Abnormal Software
2015-10-05,0.0,,407040,"MidBoss, LLC."
2015-10-05,0.0,,388600,ByteRockers' Games
2015-10-05,0.0,3.99,401120,Kittehface Software
2015-10-05,0.0,9.99,395640,Cavelight Entertainment
2015-10-05,0.0,9.99,374680,Abyss Studios
,0.0,14.99,378750,
2015-10-06,0.0,29.99,233450,Introversion Software
2015-10-06,0.0,9.99,363960,HandyGames
2015-10-05,0.0,7.99,408210,Hammer Labs
2015-10-06,0.0,2.99,390362,Ubisoft - San Francisco
2015-10-06,0.0,2.99,390363,Ubisoft - San Francisco
2015-10-06,0.0,2.99,390364,Ubisoft - San Francisco
2015-10-06,0.0,64.99,363020,Piranha Bytes Distribution UG&amp;Co KG
2015-10-06,0.0,7.99,390365,Ubisoft - San Francisco
2014-09-01,0.0,14.99,393340,Individual Software
2016-09-10,0.0,,396450,Crecatsoft
2014-06-01,0.0,7.99,347610,Alawar Entertainment
2015-10-07,0.0,24.99,364340,HiFi Technologies
2015-10-07,0.0,9.99,379553,A2A Simulations
2015-10-07,0.0,19.99,325970,Dovetail Games
2015-10-12,0.0,1.29,384171,"Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej"
2015-10-12,0.0,0.99,384170,"Sebastian Krzyszkowiak,Kevin MacLeod,Jakub Marszałkowski,Michał Roszyk"
2015-10-12,0.0,6.99,407140,Soccer Manager Ltd
2015-10-09,0.0,4.99,404690,Nathan Meunier
2015-10-09,0.0,7.99,396310,Oldblood
2015-10-09,0.0,0.99,371450,Badland Development Studio
2015-10-09,0.0,7.99,398830,Bit2Good Ug
2015-10-09,0.0,9.99,352760,Mechabit Ltd
1995-12-31,0.0,5.99,306350,"Gremlin Interactive,The Software Refinery"
1996-06-30,0.0,5.99,400370,Gremlin Interactive
2015-10-09,0.0,6.99,405660,Bit2Good Ug
2015-10-09,0.0,6.99,354770,Aaron Arcand
2015-10-09,0.0,2.99,384010,Whootgames
2015-10-09,0.0,1.99,402680,Michael Lückgen
2015-10-09,0.0,3.99,407150,Juri Schupilo
2015-10-13,0.0,2.99,390367,Ubisoft - San Francisco
2015-08-14,0.0,3.99,409360,Winter Drake Teller
2015-10-14,0.0,7.99,385250,Casual Labs
2015-10-14,0.0,1.99,409630,Overflow
2015-10-15,0.0,29.99,381100,Dogenzaka Lab
2015-10-14,0.0,1.99,404810,Moleworks
2015-10-15,0.0,9.99,402030,Team Grybanser Fox
2014-06-08,0.0,1.99,403490,Regal Computer Services
2015-10-15,0.0,2.99,360740,Moppin
2015-10-15,0.0,9.99,389420,"Flashback Games,The Lordz Games Studio"
2015-10-15,0.0,14.99,243160,Untame
2015-10-15,0.0,9.99,408070,"Untame,The Future Sound of London"
2015-10-15,0.0,14.99,274190,Free Lives
2015-10-13,0.0,3.99,409130,Realore
2015-10-15,0.0,4.99,410790,Free Lives
2015-10-15,0.0,0.99,410260,Winter Drake Teller
2015-10-15,0.0,0.0,398840,LUCKY GIRLS LIMITED
2015-10-15,0.0,0.99,409420,Syberstudio
2015-10-16,0.0,14.99,394450,Rodeo Games
2014-01-10,0.0,5.99,382670,
2015-10-16,0.0,8.99,263920,TwinDrills
2015-10-16,0.0,7.99,397030,OVERDRIVE
2015-10-16,0.0,6.99,407700,4NetGames
,0.0,8.99,391910,
2016-03-15,0.0,9.99,399640,Nimbly Games
2015-10-16,0.0,14.99,382160,RSK Entertainment
2015-10-19,0.0,99.99,386550,MAGIX Software GmbH
2015-10-19,0.0,3.99,411530,Realore
2015-10-16,0.0,9.99,402300,StudioGIW
2015-10-19,0.0,2.99,411550,Realore
2015-02-10,0.0,11.99,345030,Robert Dahlenburg
2015-10-19,0.0,6.99,382464,BANDAI NAMCO Studio Inc.
2015-10-19,0.0,49.99,351970,BANDAI NAMCO Studio Inc.
2015-10-19,0.0,9.99,402120,Bread Machine Games
2015-10-19,0.0,18.99,306670,Codemasters
2015-10-20,0.0,0.99,406590,Konami Digital Entertainment
2015-10-19,0.0,19.99,329930,"DONTNOD ENTERTAINMENT,Feral Interactive (Mac),Feral Interactive (Linux)"
2015-10-20,0.0,0.99,406610,Konami Digital Entertainment
2015-10-20,0.0,5.99,391190,Boiagames
2015-10-21,0.0,1.99,405170,"Psyonix, Inc."
2015-10-21,0.0,14.99,361200,Reality Twist GmbH
2015-10-20,0.0,29.99,403200,Dreamatrix
2015-10-23,0.0,1.99,412000,Alexander Byzov
2015-10-21,0.0,2.99,412440,Realore
2015-10-21,0.0,2.99,411730,Trial &amp; Error
2015-10-21,0.0,59.99,278550,ARTDINK
2015-10-21,0.0,4.99,368230,"Noio,Licorice"
2015-10-21,0.0,14.99,397440,Gunnar Games
2015-10-21,0.0,7.99,401990,
2015-09-15,0.0,4.99,401310,
2015-10-20,0.0,0.99,406580,Konami Digital Entertainment
2015-09-24,0.0,9.99,404110,
2015-09-27,0.0,14.99,404300,
2015-10-21,0.0,10.99,402730,
2015-10-21,0.0,9.99,330570,C3SK
2015-10-21,0.0,8.99,395420,Alexander Mirdzveli
2015-10-22,0.0,4.99,395600,Windforce
2015-10-21,0.0,0.99,384650,YGGDRASIL STUDIO
2015-10-21,0.0,9.99,407720,Zoo Corporation
2015-10-21,0.0,9.99,405780,Turmoil Games
2015-10-23,0.0,8.99,404750,Raving Bots
2015-10-23,0.0,24.99,406230,Audials AG
2015-10-23,0.0,14.99,406240,Audials AG
2015-10-23,0.0,5.99,393920,"Diggidy.net, LLC"
2015-10-23,0.0,49.99,405700,Audials AG
2015-10-23,0.0,39.99,405690,Audials AG
2011-04-01,0.0,1.99,394890,
2015-10-20,0.0,2.99,412430,Dreamsite Games
2015-10-22,0.0,4.99,406190,Holotech Studios
2015-10-22,0.0,11.99,395300,Ceiba Software and Arts
2015-10-22,0.0,19.99,397180,WarfareSims
2015-10-22,0.0,2.99,396790,"Jetdogs Studios,IndeePop"
2015-10-22,0.0,3.99,390470,Dharker Studio
2015-10-22,0.0,7.99,348540,Dharker Studio
2015-10-22,0.0,19.99,325974,Dovetail Games
2015-10-22,0.0,19.99,325973,Dovetail Games
2015-10-27,0.0,3.99,391630,Gamesare
2015-10-21,0.0,,411020,N2Games
2015-10-26,0.0,2.99,324470,Princesseuh
2015-10-26,0.0,1.99,407920,"Monochrome, Inc"
2015-10-26,0.0,4.99,414030,RadiationBurn
2014-12-24,0.0,0.0,391780,Duion
2015-10-26,0.0,7.99,327000,Sakura River Interactive
2015-10-26,0.0,0.0,413850,
2015-10-26,0.0,0.99,412870,ElagoTech
2015-10-26,0.0,7.99,395140,ElagoTech
2015-10-26,0.0,4.99,351060,"Cantina Games and Entertainment, Inc."
2015-10-27,0.0,4.99,406930,Naloki
2015-10-27,0.0,12.99,402020,Funcom
2015-10-27,0.0,1.99,395270,David Szymanski
2015-10-27,0.0,19.99,379546,A2A Simulations
2015-10-27,0.0,39.99,373420,Larian Studios
2015-10-27,0.0,1.99,408170,Cuddly Zombie Games
2015-10-27,0.0,2.99,390375,Ubisoft - San Francisco
2015-10-27,0.0,2.99,390376,Ubisoft - San Francisco
2015-10-27,0.0,2.99,390374,Ubisoft - San Francisco
2015-10-27,0.0,2.99,390377,Ubisoft - San Francisco
2015-10-27,0.0,9.99,390378,Ubisoft - San Francisco
,0.0,6.99,411690,
2015-10-27,0.0,4.99,382466,BANDAI NAMCO Studio Inc.
2015-10-27,0.0,6.99,382469,BANDAI NAMCO Studio Inc.
2015-10-27,0.0,,414240,Holotech Studios
2015-10-27,0.0,4.99,413680,Room710Games
2015-10-27,0.0,7.99,379191,
2015-10-27,0.0,3.99,344171,Capcom
2015-10-27,0.0,3.99,344172,Capcom
2015-10-27,0.0,3.99,344174,Capcom
2015-10-27,0.0,3.99,344173,Capcom
2015-10-27,0.0,3.99,344176,Capcom
2015-10-27,0.0,3.99,344175,Capcom
2015-10-27,0.0,29.99,282050,"Rainbow Studios,THQ Nordic"
2015-10-27,0.0,3.99,344178,Capcom
2015-10-27,0.0,3.99,344177,Capcom
2015-10-28,0.0,0.0,409670,Studio Pixel
2015-10-27,0.0,3.99,344170,Capcom
2011-04-01,0.0,4.99,300160,Toxtronyx
2015-10-28,0.0,1.99,401628,Rocksteady Studios
2015-10-28,0.0,1.99,313101,Rocksteady Studios
2015-10-28,0.0,1.99,350171,Rocksteady Sudios
2015-10-28,0.0,1.99,401623,Rocksteady Studios
2015-10-28,0.0,1.99,401624,Rocksteady Studios
2015-10-28,0.0,0.99,356470,Rocksteady Studios
2015-10-28,0.0,1.99,401622,Rocksteady Studios
2015-10-28,0.0,0.99,405030,Rocksteady Studios
2015-10-28,0.0,1.99,401621,Rocksteady Studios
2015-10-28,0.0,1.99,401620,Rocksteady Studios
2015-10-28,0.0,6.99,313102,Rocksteady Studios
2015-10-28,0.0,3.99,377970,"no CVT,BlackMuffin"
2015-10-29,0.0,7.99,408260,"no CVT,BlackMuffin"
2015-10-28,0.0,9.99,397430,TERC
2015-10-28,0.0,1.99,413600,
2015-10-29,0.0,,408600,Realmforge Studios
2015-10-29,0.0,8.99,383680,"no CVT,BlackMuffin"
2013-11-11,0.0,9.99,415040,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
2015-10-29,0.0,0.99,415221,Kerberos Productions Inc.
2015-10-29,0.0,8.99,390290,Bulbware
2015-10-29,0.0,9.99,269990,Digital Eel
2015-10-29,0.0,1.99,378040,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2015-10-08,0.0,5.99,413991,Digital Confectioners
2015-10-29,0.0,2.99,414010,Darkling Room
2015-09-01,0.0,5.99,392860,Digital Confectioners
2015-10-29,0.0,3.99,375040,Exato Game Studios
2015-10-08,0.0,5.99,414100,Digital Confectioners
2015-10-29,0.0,7.99,347730,rest.less Games
2015-10-29,0.0,3.99,414710,rest.less Games
2015-10-29,0.0,19.99,325977,Dovetail Games
2015-10-29,0.0,,397930,Haemimont Games
2015-10-29,0.0,,397910,Haemimont Games
2015-10-29,0.0,4.99,291770,Darkling Room
2015-10-29,0.0,14.99,374851,Giants Software
2015-10-29,0.0,4.99,407620,Blob Games Studio
2015-10-29,0.0,6.99,415560,"SmiteWorks USA, LLC"
2015-10-29,0.0,,397920,Haemimont Games
2015-10-29,0.0,9.99,415550,"SmiteWorks USA, LLC"
2015-10-29,0.0,5.99,415540,"SmiteWorks USA, LLC"
2013-11-11,0.0,7.99,415340,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
2013-06-18,0.0,9.99,414670,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
2013-06-18,0.0,9.99,414672,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
2013-06-18,0.0,9.99,414673,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
2013-06-18,0.0,9.99,414675,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
2013-06-18,0.0,9.99,414674,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
2015-09-01,0.0,5.99,413990,Digital Confectioners
2013-06-18,0.0,9.99,414671,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
