user_id,posted,recommend
76561198078765185,2014-06-29,True
76561198078765185,2014-07-14,True
rfgrgdrgrg,2015-01-31,False
76561198035588684,2013-11-27,True
76561198035588684,2014-03-07,False
76561198035588684,2014-06-06,True
76561198035588684,2014-12-19,True
76561198035588684,2014-04-14,True
76561198035588684,2014-04-11,True
76561198084382139,2015-09-01,True
76561198084382139,2015-01-07,True
76561198084382139,2016-02-10,True
76561198084382139,2015-12-28,True
76561198084382139,2015-08-30,True
76561198084382139,2015-04-27,True
julianpkp,2015-07-12,True
76561198061795146,2013-01-03,True
Lenny_Boy,2013-12-05,True
76561198032916644,2014-01-21,True
76561198032916644,2014-01-19,True
76561198085567114,2015-06-14,True
76561198085567114,2015-07-23,True
justgamingXD,2015-06-30,True
justgamingXD,2015-06-13,True
reszluigii,2014-11-19,True
reszluigii,2014-11-19,False
reszluigii,2014-02-14,False
wiinga,2014-10-06,True
wiinga,2015-06-25,True
wiinga,2014-06-25,True
wiinga,2015-01-02,False
wiinga,2015-01-02,True
wiinga,2013-12-21,True
wiinga,2015-04-14,False
Juzzyx,2015-03-15,True
superkingofthings,2014-10-04,False
superkingofthings,2015-07-17,False
superkingofthings,,True
superkingofthings,2015-01-03,True
superkingofthings,2015-01-18,True
superkingofthings,2015-02-03,True
superkingofthings,2014-02-20,True
superkingofthings,2014-12-31,False
76561198300678402,2016-07-12,True
76561198095547867,2014-10-12,True
Jyva,2013-01-17,True
Jyva,2014-08-02,True
K3nchi,2013-12-25,True
76561198093301565,2014-10-08,True
76561198093301565,2015-10-19,True
76561198093301565,2014-08-14,True
76561198093301565,2015-04-20,False
DepressingMemes,2016-06-18,True
DepressingMemes,2016-06-16,True
DepressingMemes,2014-07-09,True
DepressingMemes,,True
DepressingMemes,2016-02-20,True
DepressingMemes,2013-12-13,True
DepressingMemes,2016-08-12,True
76561198088661531,2013-05-26,True
76561198088661531,2015-03-28,True
76561198088661531,2013-07-07,True
76561198088661531,2014-01-15,True
76561198101162214,2014-12-13,True
kage1996,2014-03-19,True
kage1996,2014-01-06,True
76561198054143602,2013-12-19,True
-kainey9777,2015-04-29,True
Kairooss,2015-06-03,True
kaizan12,2015-09-28,True
kaizan12,2014-09-24,True
kaizan12,2014-09-10,True
kaizan12,2014-03-18,True
kaizan12,2014-03-18,False
76561198095405817,2016-05-31,True
DarkSpire17,2014-05-08,True
DarkSpire17,2014-04-22,True
kerbex,2015-07-07,True
kerbex,,True
76561198070148616,2016-08-13,False
76561198105110458,2015-05-04,True
76561198105110458,2015-03-24,True
76561198105110458,2015-02-19,True
76561198077663677,2014-09-30,True
76561198077663677,2013-11-27,True
76561198077663677,2014-07-14,True
threashold,2014-10-28,False
threashold,2014-10-28,True
threashold,2014-10-28,True
76561198010829979,2015-02-11,True
76561198019293015,2014-09-19,True
76561198019293015,2012-03-03,True
76561198019293015,2012-06-10,True
76561198019293015,2012-07-04,True
76561198019293015,2011-12-27,True
kapoweazel,2015-07-03,True
kapoweazel,2015-02-20,False
kapoweazel,2013-12-29,True
kapoweazel,2013-12-24,True
kapoweazel,2013-12-20,True
imapiraet,2011-09-23,True
imapiraet,2014-06-30,True
imapiraet,2014-01-02,True
imapiraet,2014-02-19,True
76561198094663718,2014-11-23,True
76561198094663718,2014-11-23,True
76561198094663718,2014-11-23,True
76561198094663718,2014-11-23,True
76561198094663718,2014-11-23,True
76561198094663718,2014-11-23,True
76561198094663718,2013-11-20,True
76561198094663718,2013-11-12,True
76561198094663718,2014-03-15,True
76561198094663718,2013-06-21,True
76561198078712087,2013-03-28,True
76561198078712087,2014-06-27,True
76561198078712087,2014-06-19,True
76561198078712087,2014-06-19,True
76561198078712087,2014-07-13,True
tacticalinjustice,2014-10-26,True
elsteffe,2015-12-01,True
karistonswrath,2015-11-19,False
karistonswrath,2014-05-07,False
karistonswrath,2015-07-06,True
karistonswrath,2016-07-11,False
76561198075597491,2014-10-02,True
76561198075597491,2016-07-26,False
76561198075597491,2014-12-16,True
YungEnv,2015-10-22,True
YungEnv,2013-12-22,True
76561197995284337,2015-06-27,True
9683n,2014-07-15,True
9683n,2015-04-13,True
GraytheCat,2014-09-04,True
GraytheCat,,True
GraytheCat,2013-12-07,True
GraytheCat,2013-12-14,True
GraytheCat,2014-08-01,True
GraytheCat,2014-04-24,True
katacaz,2014-02-05,True
76561198086791425,2016-06-22,True
imloko_,2014-08-09,True
KatieLiz,2016-06-02,False
76561198088892521,2015-01-30,True
76561198088892521,2015-01-30,True
KattykitTheKittyKat,2015-06-13,True
KattykitTheKittyKat,2015-06-13,True
KattykitTheKittyKat,2015-06-13,True
KattykitTheKittyKat,2015-06-13,True
KattykitTheKittyKat,2015-06-13,True
KattykitTheKittyKat,2015-06-13,True
KattykitTheKittyKat,2014-01-16,False
KattykitTheKittyKat,2012-12-19,True
Ayrtanium100,2013-11-29,True
Newkj1,2016-01-20,False
Newkj1,2016-01-20,False
Newkj1,2016-02-11,True
KayKay113,2016-04-15,True
76561198044882796,2015-11-13,True
76561198117313704,2016-01-13,True
Kazuksta,2015-07-17,True
kcharding,2015-11-13,True
kcharding,2016-02-21,True
kcharding,2015-12-09,True
kcharding,2015-12-13,True
kcharding,2015-12-01,True
76561197996569986,2013-12-27,True
keaun,2014-09-19,True
keaun,2014-11-07,False
keeaan,2014-10-17,True
keeaan,,True
keeaan,2015-02-28,True
keane_ck,2015-09-10,True
keane_ck,2012-08-11,True
76561197984211461,2014-01-02,True
76561197984211461,2014-01-02,True
76561198081144680,2014-10-30,True
kyodaimuhnigga,2015-10-17,True
XxPuffcronicxX,2015-09-24,True
XxPuffcronicxX,,True
XxPuffcronicxX,2015-10-31,True
XxPuffcronicxX,,True
XxPuffcronicxX,2014-07-10,True
XxPuffcronicxX,2013-12-19,True
ImmortalDragon,2013-10-14,True
ImmortalDragon,2015-11-29,True
ImmortalDragon,2015-11-29,True
ImmortalDragon,2015-06-22,False
ImmortalDragon,2015-06-18,True
ImmortalDragon,2016-01-15,True
ImmortalDragon,2015-12-06,True
76561198057368586,,True
c3rtaind3ath,2011-07-30,True
76561198118209352,2014-05-20,True
76561198033134963,2015-11-23,True
76561198033134963,2015-02-27,True
76561198133788871,2014-06-15,True
76561198133788871,2014-06-12,True
76561198071235919,2013-05-03,True
lolyoutactical,2016-03-23,True
kennychan222,2016-01-23,True
76561197993077385,2014-03-17,True
keoul,2014-06-30,True
keoul,2015-01-02,True
keoul,2013-12-20,True
Kermit_Suicide,2014-11-07,True
Kermit_Suicide,2015-03-07,True
Kermit_Suicide,2015-07-12,True
Kermit_Suicide,2015-08-23,True
76561198078242573,2014-04-05,True
76561198090575770,2016-06-29,True
cazza8360,2014-12-09,True
cazza8360,2014-12-09,True
cazza8360,2014-12-09,True
76561198092339855,2015-10-28,True
76561198092339855,2015-10-19,True
76561198092339855,2013-12-23,True
76561198073916938,2015-05-04,True
76561198073916938,2016-07-24,True
76561198073916938,2014-01-20,True
76561198073916938,2015-12-31,True
76561198073916938,2014-08-15,True
76561198073916938,2016-08-14,True
76561198073916938,2015-04-29,True
76561198073916938,2014-04-13,True
Keyblitz,2015-11-12,True
Keyblitz,2015-12-10,False
Keyezr77,2015-08-21,False
kfloppy,2014-03-29,True
kfloppy,2014-01-03,True
76561198031106842,2014-03-27,True
appalot,2014-11-04,True
appalot,2014-03-29,True
kiado2,2015-04-22,True
jet14,2015-09-26,True
jet14,2016-07-26,True
jet14,2016-01-31,True
jet14,2016-01-27,True
jet14,2016-01-23,True
jet14,2016-01-19,True
jet14,2016-02-12,True
ottonot,2014-06-17,True
minecraft_th,2015-05-15,True
100101011111000011111111,2014-05-26,True
100101011111000011111111,2015-05-02,True
100101011111000011111111,2014-12-27,True
100101011111000011111111,2014-12-24,True
Killaruana,2015-08-31,True
KillaPotatoz,2013-12-09,True
That_AJ_Kid,2015-11-26,True
76561198045484030,2015-02-14,True
76561198045484030,2016-08-13,True
76561198030867972,2016-05-31,False
76561198012546232,2015-07-09,True
Killer_Awesome_Phantom,2016-07-23,False
Killer_Awesome_Phantom,2016-01-20,False
technique1989,2015-10-20,False
technique1989,2015-10-20,False
technique1989,2015-11-20,True
technique1989,2016-05-22,True
technique1989,2016-08-27,True
Brain_muncher,2014-01-31,True
Brain_muncher,2014-02-16,True
supremelordpie,2014-06-20,True
76561198066651573,2016-05-29,True
76561198066651573,2015-07-31,True
76561198066651573,2015-02-09,True
76561198065491382,2014-07-14,True
76561198081168628,2015-05-19,True
kineticvine,2015-09-26,True
kineticvine,2015-05-25,True
kineticvine,2015-12-04,True
kineticvine,2015-12-31,True
76561198080605900,2014-08-27,True
76561198036510673,2016-05-14,True
GetSchwiftyInHere,2014-10-01,True
GetSchwiftyInHere,2015-05-29,True
GetSchwiftyInHere,2014-12-25,True
76561198004448633,,True
KingofGoats,2014-01-04,True
76561198024507582,2016-06-08,True
Emarques,2014-01-16,True
76561197978703788,2014-11-13,True
HackingPro1,2013-09-28,True
HackingPro1,2015-09-01,False
HackingPro1,2015-10-08,True
76561198059657508,2013-12-27,True
KingCookie1228,2014-11-24,True
KingCookie1228,2014-06-23,True
KingCookie1228,2014-02-11,True
KingCookie1228,2014-08-13,True
KingFluffyButt,2016-03-26,True
KingFluffyButt,2013-12-17,True
76561198090488278,2013-11-25,True
76561198090488278,2013-12-08,True
76561198090488278,2013-12-18,True
76561198090488278,2015-04-26,True
76561198228934824,2015-12-18,True
76561198097073485,,True
76561198100384350,2014-03-14,True
KingXRay,2015-05-02,False
KingXRay,2014-07-02,False
KingXRay,2015-07-11,True
kirbysmashed,2015-04-25,False
Rafael011,2014-03-08,True
76561198081300684,2015-12-01,True
76561198060355872,2015-03-08,True
76561198060355872,2014-12-18,True
76561198060355872,,True
76561198004245030,2015-10-03,False
76561198034215738,2015-10-17,False
EphisXD,2014-11-21,True
kisss256,2015-08-07,True
kitchenappliancewow,2016-08-19,True
kitchenappliancewow,2016-08-19,True
kitchenappliancewow,,True
kittenwithmittens,2015-02-25,False
76561198068660878,2014-10-14,True
76561198068660878,2015-11-09,True
76561198068660878,2016-08-23,True
76561198068660878,2016-08-13,True
76561198065171294,2016-02-12,True
76561198068160202,2014-02-27,True
coronelcross,2014-08-21,True
76561198051831438,2014-09-29,False
76561198051831438,2015-11-24,False
76561198051831438,2014-05-10,True
76561198051831438,2015-07-07,True
76561198051831438,2014-02-12,True
76561198005477736,2014-09-03,True
76561198005477736,2014-10-04,True
76561198005477736,2015-10-17,True
76561198005477736,2015-01-23,True
76561198005477736,2014-12-24,True
Kizu-kun,2014-06-29,True
putt13,2015-02-20,True
76561198118867934,,True
KleppS,2014-01-30,True
KleppS,2014-04-20,True
CptFake,2015-08-08,True
seedy1,2014-01-25,True
soupstore,2015-11-11,False
soupstore,2014-03-08,True
soupstore,2015-07-17,True
soupstore,2014-12-21,True
76561198089652308,2015-11-08,True
76561198060941201,2014-04-06,True
739567275,2014-01-27,True
739567275,2013-12-15,True
greenienoav,2015-10-14,True
greenienoav,2015-05-08,True
greenienoav,2015-01-15,True
76561198071464612,2015-01-05,True
76561198039902992,2014-05-19,True
kokoprogamer,2015-11-11,True
76561198075267655,2014-10-03,True
gongpha,2015-09-16,True
gongpha,2014-11-01,True
gongpha,2016-06-05,True
gongpha,2016-08-12,True
76561198020285970,2016-06-10,True
76561198020285970,2015-02-19,True
namkhing22,2014-01-11,True
namkhing22,2014-12-20,True
12125,2013-11-30,True
12125,2013-12-20,True
Austisticfuck,2014-07-07,True
TheKooke,2016-08-19,True
76561198082225973,2016-05-29,True
76561198082225973,2016-01-21,True
76561198082225973,2016-01-14,True
kooriman1997,2014-01-28,True
76561198100835850,2015-10-01,True
76561198100835850,2015-10-01,True
76561198055055523,2013-10-04,True
76561198055055523,2014-06-20,True
76561198055055523,2013-02-23,True
76561198055055523,2013-10-04,True
76561198055055523,2014-06-20,True
76561198055055523,2013-02-23,True
BuzzyWuzzy,2015-11-24,True
BuzzyWuzzy,2016-03-18,False
BuzzyWuzzy,2014-03-11,True
BuzzyWuzzy,2016-06-21,False
BuzzyWuzzy,2015-01-31,False
BuzzyWuzzy,2015-01-15,True
BuzzyWuzzy,2016-02-27,True
BuzzyWuzzy,2015-04-08,True
BuzzyWuzzy,2016-04-30,True
SzechuanB,2015-10-17,False
SzechuanB,2015-10-17,False
leninjab,,True
leninjab,,True
kozeyekan,2015-06-03,True
KKruger,2013-12-05,True
kr0akey,2014-01-29,True
kr0akey,2014-04-18,False
krogdog,2011-06-24,True
krogdog,2011-06-24,True
krogdog,2011-06-24,True
krogdog,2011-06-24,True
krogdog,2011-06-24,True
krogdog,2011-06-24,True
krogdog,2011-06-24,True
krogdog,2011-06-24,True
krogdog,2011-01-03,True
krogdog,2010-12-26,True
KrazyAl,2013-07-17,True
76561197998873955,,True
76561197998873955,2016-05-16,True
76561197998873955,2016-05-11,True
76561197998873955,2015-06-02,True
76561197998873955,2015-06-02,True
76561197998873955,2016-06-15,True
76561197998873955,,True
76561197998873955,2016-08-24,True
76561197998873955,2015-04-13,True
76561198072463650,2013-12-23,True
krisx,2016-06-23,False
krisx,2015-12-09,True
RIPFreddieMercury,2014-07-19,True
RIPFreddieMercury,2012-12-25,True
RIPFreddieMercury,2016-04-14,False
mrninja36,2016-08-28,False
OneHellOfAGamer,2014-06-10,True
jacej3,2016-02-20,True
chriz2010,2014-09-20,True
chriz2010,2014-09-20,True
mammon13,2014-07-22,True
76561198070009309,2013-07-15,True
PsychoticRazor,2015-02-06,True
PsychoticRazor,2013-12-16,True
ohhhhyeesss,2014-12-23,True
ohhhhyeesss,2012-08-08,True
110211021,2016-07-04,False
110211021,2016-07-16,True
fartofsmellyness,2015-06-26,False
fartofsmellyness,,True
fartofsmellyness,2016-08-25,False
kukendran,2015-09-24,True
kukendran,2014-06-21,True
kukendran,2014-02-15,True
kumatorah,2014-12-22,True
hydrameh,2014-10-16,True
kungphukenobi,2014-12-28,True
76561198002469107,2013-12-26,True
JohnnyMcShitty,2016-06-24,True
JohnnyMcShitty,2015-01-14,True
JohnnyMcShitty,2016-04-30,True
JohnnyMcShitty,2016-06-24,True
JohnnyMcShitty,2015-01-14,True
JohnnyMcShitty,2016-04-30,True
76561198070796900,2014-09-28,True
76561198070796900,2015-09-18,True
76561198070796900,2014-05-24,True
76561198070796900,2016-04-14,True
76561198104984962,2016-05-30,True
76561198104984962,2016-03-19,True
76561198064599173,2015-11-21,True
76561198064599173,2015-01-22,True
kylewarriors441,2015-09-03,True
kylewarriors441,2015-10-02,True
kylewarriors441,2015-01-16,False
kylewarriors441,2013-12-25,True
kylewarriors441,2013-12-22,True
76561198046729008,2015-01-27,True
76561198045345375,,True
76561198045345375,2015-10-01,True
76561198045345375,2015-05-04,True
76561198045345375,2016-03-23,True
76561198045345375,2016-06-25,True
76561198045345375,2016-01-21,True
76561198045345375,,True
76561198045345375,2016-08-20,True
ADSKILLER,2016-05-14,True
lozone,2014-05-11,True
lozone,2014-01-03,True
lozone,2012-04-01,True
cggamess123,2014-07-02,True
76561198046930744,2013-12-09,True
76561198046930744,2015-04-03,True
solarr_,2014-05-04,True
solarr_,2012-06-27,True
solarr_,2014-02-28,True
solarr_,2014-02-12,True
lachyS,2015-06-20,True
lachyS,2013-07-16,True
lachyS,2014-12-31,True
lachyS,2014-04-05,True
n3rdra93,2014-05-24,True
n3rdra93,2013-12-26,True
n3rdra93,2014-04-06,True
LagartoDosArroiz,2013-11-29,True
LagartoDosArroiz,2014-06-30,True
lagtarsoy,2015-06-13,True
lagtarsoy,,True
WorldWideDepression,2014-01-15,True
WorldWideDepression,2014-04-23,True
blizzard_reflex,2013-11-08,True
blizzard_reflex,2014-03-09,True
blizzard_reflex,2014-03-09,True
blizzard_reflex,2014-03-09,True
blizzard_reflex,2016-06-15,False
76561198119335225,2015-09-15,True
76561198119335225,2016-07-24,True
76561198073881438,2014-08-08,True
LancerFire,2013-12-20,True
76561198027550022,2016-07-27,True
beedlybeep,2015-05-19,True
beedlybeep,2016-02-18,True
larrythebrony,2015-03-02,True
larrythebrony,2015-03-14,False
larrythebrony,2015-01-08,False
larrythebrony,2015-01-30,True
larrythebrony,2015-02-06,True
76561198093541850,2015-02-13,True
lasati,2014-10-04,False
lasati,2015-11-10,False
lasati,2015-03-04,False
lasati,2014-06-01,False
lasati,2014-07-12,False
lasati,,False
laserbear99,2014-06-20,True
lasking2534,2014-11-26,True
lasking2534,2016-01-17,True
LaTKH,2015-06-22,True
LaTKH,2014-02-27,True
76561198069470642,2013-12-28,True
ChamomileSoup,2016-08-17,True
NumbYourMind,2014-06-21,True
lauricella,2015-12-09,True
lauricella,2015-12-09,True
lauricella,2015-12-09,True
lauricella,2015-12-09,True
FutterShy,2016-04-27,True
LayzeeBoi,2015-06-03,True
LayzeeBoi,2015-12-23,True
lchammer,2015-03-09,True
lchammer,2015-06-12,True
LcsAngelo,2014-02-23,True
LcsAngelo,2014-02-23,True
expert_spy,2014-09-20,True
expert_spy,2013-05-01,True
expert_spy,2014-07-25,True
expert_spy,2014-07-22,True
expert_spy,2016-07-02,True
expert_spy,2016-01-13,True
expert_spy,2016-02-13,True
bistroalafaucon,2015-03-12,True
bistroalafaucon,2014-08-07,True
76561198040148259,2014-02-03,True
changyung9999,2014-06-21,True
changyung9999,2015-06-10,True
changyung9999,2015-01-09,True
GeneralDarmon,2015-10-30,True
GeneralDarmon,2014-06-28,True
GeneralDarmon,2015-02-01,True
GeneralDarmon,2014-08-05,True
76561198063004695,2014-02-01,False
76561198078378127,2014-02-21,True
PuzziDestroyer,2014-09-22,True
PuzziDestroyer,2014-11-30,True
PuzziDestroyer,2015-11-20,False
PuzziDestroyer,2014-11-17,False
PuzziDestroyer,2014-12-01,True
lefty25,2014-06-26,True
lefty25,2014-06-26,True
Flappyflap,2015-09-12,True
Flappyflap,2015-03-18,True
Flappyflap,2015-03-18,True
Flappyflap,2015-03-16,False
19372250,2016-08-30,True
legendary799,2015-05-17,True
legendary799,,True
legendary799,2015-05-17,True
legendary799,,True
CsGoWildGlock,2016-06-06,True
legendofretro,2014-05-18,True
legendofretro,2014-05-10,True
legendofretro,2014-01-08,True
legendofretro,2014-01-08,True
legendofretro,2014-01-05,True
legendofretro,2014-04-30,True
legendofretro,2014-04-18,True
legendofretro,2014-04-15,True
LeSaite,2014-06-24,True
suckmycrunchydick,2014-04-14,True
lelvis,2014-09-19,True
lelvis,2014-11-12,False
LemmyID,2014-09-11,False
NrGBuffalo,2016-05-14,True
NrGBuffalo,2014-06-22,True
hemie43,2015-03-12,True
hemie43,2015-01-05,True
76561198018018489,2015-07-23,True
Lemonjtr,2015-10-09,True
Lemonjtr,2015-10-07,True
Lemonjtr,2015-10-03,True
Lemonjtr,2016-05-13,True
Lemonjtr,2015-12-13,False
Rotinaj,2014-01-09,True
Rotinaj,2013-12-31,True
Rotinaj,2016-08-28,False
76561198015848819,2014-12-14,True
LEMONPARTY1488,2016-05-30,False
CaptainReplica,2014-11-15,True
CaptainReplica,2016-08-13,True
76561198072739934,2015-06-29,True
76561198072739934,2014-01-25,True
76561198072739934,2015-04-02,True
76561198084777483,2014-07-31,False
76561198061518838,2013-12-13,True
76561198086200117,2014-02-09,True
76561198086200117,2015-08-24,True
76561198072994412,,True
76561198058616080,2016-03-11,True
76561198163812230,2014-12-10,True
Void2,2015-05-11,True
leroyp,2015-05-07,True
leroyp,2015-05-20,True
leroyp,2016-03-27,True
leroyp,2015-03-26,False
leroyp,2016-01-20,False
76561198030872449,2014-11-07,True
76561198030872449,2014-02-13,True
76561198075406197,2013-12-16,True
76561197990895276,2014-01-07,False
76561197990895276,2015-02-07,False
76561198066657942,2013-11-27,True
76561198066657942,2016-05-24,True
76561198062569517,2014-06-09,True
leva49,2015-02-02,True
leva49,2014-12-12,True
leva49,2014-08-16,True
leva49,2014-08-15,True
leva49,2015-04-04,True
sIuttrak,,True
sIuttrak,,True
sIuttrak,2016-03-31,True
sIuttrak,2016-03-28,True
sIuttrak,2016-07-02,True
246823,2014-08-24,True
lhd,2015-05-04,True
lhd,2015-06-20,True
76561198106774431,2014-12-07,True
SASMCSASSY,2012-12-18,True
kasep,2014-10-23,True
kasep,2014-11-10,True
kasep,2015-06-15,True
kasep,2013-12-03,True
kasep,2014-04-04,True
TheHunter42,2014-12-09,True
TheHunter42,2013-12-29,True
LightningRod,2013-05-20,True
Roanoke,2014-10-26,True
EmperorJake,2013-12-11,True
76561198060002045,2014-08-25,True
kasanov,2013-12-28,True
76561198028728868,2015-05-09,True
GamingMexican,2014-02-19,True
76561198295178871,,True
LiMasala,2014-11-12,True
Limo1300,2015-09-15,True
76561198066002441,2015-09-15,True
ryanflyin13,2015-11-05,True
ryanflyin13,2012-05-23,True
ryanflyin13,2016-06-04,True
ryanflyin13,2016-06-03,True
ryanflyin13,2014-07-29,True
ryanflyin13,2013-12-19,True
76561198067596593,2013-12-25,True
76561198067596593,2014-12-15,True
76561198082765998,2015-11-28,True
76561198082765998,2014-04-28,True
76561198076052494,2016-03-12,True
Aragorn54321,2015-05-14,True
76561198043524540,2014-06-14,True
Lioot,2014-07-30,True
Lioot,2015-01-22,True
76561198074499762,2014-08-16,True
Liquiddddddddd,,True
Furms,2014-08-12,True
76561198060682655,2014-10-12,True
76561198060682655,2014-04-19,True
SonicSounds1711,2013-07-31,True
SonicSounds1711,2013-07-11,True
SonicSounds1711,2016-01-15,False
SonicSounds1711,2014-02-12,True
SonicSounds1711,2014-12-18,True
SonicSounds1711,2011-12-15,True
LithiumPowered,2013-12-17,True
LithiumPowered,2014-08-18,True
bobdapeach,2015-10-25,True
bobdapeach,2015-01-27,True
76561198036925039,2014-12-29,True
76561198146189832,2016-07-01,True
epagames,2014-10-07,True
epagames,2015-03-12,True
epagames,2015-06-03,False
epagames,2014-12-02,True
epagames,2014-12-16,True
epagames,2014-12-01,False
epagames,2014-08-07,True
livaris,2015-03-25,True
livaris,2015-03-25,True
leojv,2014-06-24,True
76561198083376561,2014-06-10,True
76561198083376561,2014-01-10,True
loafofcheese,2015-05-19,True
loafofcheese,2016-03-17,True
loafofcheese,2014-01-27,True
loafofcheese,2014-02-20,True
76561198080459478,,False
76561198080459478,2016-07-08,False
76561198080459478,2016-07-14,True
76561198080459478,2016-07-14,True
76561198080459478,2016-07-14,True
76561198080459478,2016-07-14,True
76561198080459478,2016-07-14,True
76561198080459478,2015-12-17,True
76561198080459478,,False
76561198031524518,2015-07-04,True
76561198092819016,2015-11-30,True
76561198092819016,2015-05-07,True
76561198092819016,2014-04-22,True
76561198067582240,2014-05-23,True
76561198067582240,2014-05-23,True
76561198067582240,2014-06-21,True
76561198067582240,2013-12-26,True
Lockhearte,2013-12-19,True
Locstock,2014-01-11,True
ShamPowWow,2015-09-11,False
ShamPowWow,2015-03-07,True
ShamPowWow,2016-03-20,True
ShamPowWow,,False
ShamPowWow,2014-02-28,True
ShamPowWow,2014-02-01,False
ShamPowWow,2016-08-18,True
76561198077514605,,True
76561198065772006,2014-06-22,True
76561198050173946,2016-01-16,True
76561198050173946,2013-02-22,True
Apedophileatyohouse,2015-04-26,True
76561198045702747,2015-06-02,True
76561198045702747,2015-02-15,True
Rakurix,2014-09-28,True
Rakurix,2014-03-18,True
Rakurix,2015-12-24,True
Rakurix,2015-12-21,True
Rakurix,2014-04-09,True
Rakurix,2016-04-28,True
LonleyRedHeadOrphan,2015-11-26,False
LonleyRedHeadOrphan,2015-11-15,True
LonleyRedHeadOrphan,2016-06-26,True
LonleyRedHeadOrphan,2014-07-14,True
LonleyRedHeadOrphan,2015-04-01,True
woola,2013-12-31,True
critsvsgaming,2014-09-16,True
talksmackgetwhacked,2013-05-18,True
76561198082474729,,True
76561198047775384,2012-02-26,True
76561197998355551,2014-12-10,True
76561198059897383,2015-03-31,True
76561198008967901,2015-11-02,True
76561198076533123,2016-05-30,True
76561198076533123,2015-08-21,True
76561198076533123,2014-04-14,True
76561198076533123,2016-05-30,True
76561198076533123,2015-08-21,True
76561198076533123,2014-04-14,True
76561198043586020,2014-04-09,True
76561198009649906,2015-10-30,True
SKSG,2014-05-14,True
SKSG,2015-07-18,True
SKSG,2016-02-26,True
SKSG,,True
SKSG,2015-08-06,True
ArmenianJunkie,2013-11-19,True
ArmenianJunkie,2014-05-18,True
ArmenianJunkie,2014-03-12,True
ArmenianJunkie,2013-12-30,True
ArmenianJunkie,2013-12-20,True
ArmenianJunkie,2013-12-15,True
ArmenianJunkie,2013-12-12,True
Vucki,2015-09-16,True
Vucki,2016-03-14,True
lordswift,2014-05-28,False
lordswift,2014-03-04,True
keggles,2015-10-14,True
keggles,,True
keggles,2016-06-29,True
keggles,2016-06-24,False
keggles,2016-06-17,True
keggles,2016-06-01,True
keggles,2016-07-09,True
keggles,,True
76561198092448174,2015-03-07,False
76561198092448174,2016-03-24,False
76561198092448174,2013-07-22,True
76561198092448174,2016-02-17,False
76561198092448174,2014-12-22,True
76561198092448174,2015-08-22,True
76561198092448174,2015-04-19,True
76561198092448174,2015-03-07,False
76561198092448174,2016-03-24,False
76561198092448174,2013-07-22,True
76561198092448174,2016-02-17,False
76561198092448174,2014-12-22,True
76561198092448174,2015-08-22,True
76561198092448174,2015-04-19,True
76561198042797758,2013-12-20,True
76561198073664669,2015-12-31,True
76561197970551076,2014-08-11,True
M4nk0k3,,True
losechesters,2014-04-03,True
76561198059419680,2016-04-28,True
FaZe-Rain_NORDANSHAT,2014-07-11,True
Low_Society,2014-06-30,True
Low_Society,2014-01-19,True
Low_Society,2015-08-30,True
low-rain,2014-08-31,True
FiLoBoI,2014-04-23,True
zeroblade,2013-11-30,True
zeroblade,2013-11-30,True
lsith777,2016-03-11,True
76561198028697751,2015-04-20,True
MonstercatFTW,2013-10-13,True
76561198021437758,2015-01-21,True
76561198021437758,2013-12-22,True
76561198021437758,2013-12-22,True
76561198021437758,2014-12-01,True
lttf,,True
LtTwinkyDough,2014-06-20,True
Lubnut,2015-09-24,True
Lubnut,2015-11-09,False
Lubnut,2015-06-07,True
Lubnut,2014-06-20,True
Lubnut,2015-07-01,True
Lubnut,2015-12-22,False
Lubnut,2015-08-08,True
Lubnut,2015-08-28,True
Lubnut,2013-08-16,True
76561198064967320,2016-03-11,True
76561198064967320,2016-03-10,True
76561198064967320,2016-07-27,True
76561198064967320,2016-02-27,False
76561198064967320,2016-02-19,False
geeemu,2016-07-20,True
42241,2014-01-03,True
JewONOff,2013-11-30,True
JewONOff,2013-11-27,True
76561198046109277,2013-11-25,True
76561198046109277,,True
76561198046109277,,False
76561198046109277,2016-02-26,True
76561198046109277,2015-12-31,True
76561198046109277,2013-12-24,True
aemon123,2015-09-02,True
aemon123,2016-07-06,True
aemon123,2014-08-04,True
LudiAU,2014-07-22,True
91102984210101,2014-03-19,False
76561198127267711,2015-10-17,True
76561198082262826,2016-08-28,True
76561198082262826,2016-08-27,False
76561198041085273,2015-07-03,True
LukasCoady,2014-11-27,False
LukasCoady,2014-11-27,True
76561198107679895,2015-06-03,True
76561198107679895,2015-06-03,True
76561198065613069,2014-11-10,True
76561198065613069,2014-05-09,True
76561198065613069,2014-05-14,True
76561198065613069,2014-01-04,True
76561198065613069,2014-12-06,True
76561198065613069,2013-12-10,True
76561198075203975,2014-07-26,True
uniqtheuniqorn,2015-01-17,True
Lumaxious,2015-11-21,True
Lumaxious,2015-05-18,True
Lumaxious,2015-12-06,False
Lumaxious,2015-12-18,True
Tempercanns,2015-09-20,True
Tempercanns,2016-05-22,True
Tempercanns,2015-06-19,True
Kurisuchan27,2014-10-02,True
LummusMaximus,2014-09-15,True
LummusMaximus,2014-10-09,True
LummusMaximus,2014-10-09,True
LummusMaximus,2014-10-19,True
LummusMaximus,2014-07-09,True
LummusMaximus,,True
LummusMaximus,2015-12-31,True
lunareaper562,2015-02-06,True
